"subjid","rownum","submission_date","expectedness","expectedness_qemo","expectedness_qlabel","pleasantness","pleasantness_qemo","pleasantness_qlabel","goal_consistency","goal_consistency_qemo","goal_consistency_qlabel","fairness","fairness_qemo","fairness_qlabel","agent_cause","agent_cause_qemo","agent_cause_qlabel","agent_intention","agent_intention_qemo","agent_intention_qlabel","self_cause","self_cause_qemo","self_cause_qlabel","close_others","close_others_qemo","close_others_qlabel","control","control_qemo","control_qlabel","altering","altering_qemo","altering_qlabel","moral","moral_qemo","moral_qlabel","selfesteem","selfesteem_qemo","selfesteem_qlabel","suddenness","suddenness_qemo","suddenness_qlabel","familiarity","familiarity_qemo","familiarity_qlabel","future","future_qemo","future_qlabel","past","past_qemo","past_qlabel","occurred","occurred_qemo","occurred_qlabel","certainty","certainty_qemo","certainty_qlabel","repetition","repetition_qemo","repetition_qlabel","coping","coping_qemo","coping_qlabel","mental_states","mental_states_qemo","mental_states_qlabel","others_knowledge","others_knowledge_qemo","others_knowledge_qlabel","bodily_disease","bodily_disease_qemo","bodily_disease_qlabel","people","people_qemo","people_qlabel","relevance","relevance_qemo","relevance_qlabel","freedom","freedom_qemo","freedom_qlabel","pressure","pressure_qemo","pressure_qlabel","consequences","consequences_qemo","consequences_qlabel","danger","danger_qemo","danger_qlabel","self_involvement","self_involvement_qemo","self_involvement_qlabel","main_character","main_character_qemo","main_character_qlabel","remember","remember_qemo","remember_qlabel","self_consistency","self_consistency_qemo","self_consistency_qlabel","relationship_influence","relationship_influence_qemo","relationship_influence_qlabel","agent_situation","agent_situation_qemo","agent_situation_qlabel","attention","attention_qemo","attention_qlabel","psychological_change","psychological_change_qemo","psychological_change_qlabel","safey","safey_qemo","safey_qlabel","knowledge_change","knowledge_change_qemo","knowledge_change_qlabel","emotion","emotion_qemo","emotion_qlabel","Guilty_extent","Content_extent","Lonely_extent","Excited_extent","Hopeful_extent","Devastated_extent","Proud_extent","Apprehensive_extent","Disgusted_extent","Embarrassed_extent","Jealous_extent","Joyful_extent","Impressed_extent","Grateful_extent","Terrified_extent","Furious_extent","Nostalgic_extent","Disappointed_extent","Annoyed_extent","Surprised_extent","Neutral_extent","city","country","age","gender","thoughts","response_noface","response_intune","response_nothought","response_needverbal","response_facevoice","response_surprised"
"Ndim21a_q023_01_740","446","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"Ndim21a_q026_01_628","447","NULL","4","Devastated","q27","3","Devastated","q27","9","Devastated","q27","7","Devastated","q27","8","Devastated","q27","9","Devastated","q27","6","Devastated","q27","10","Devastated","q27","9","Devastated","q27","10","Devastated","q27","7","Devastated","q27","7","Devastated","q27","7","Devastated","q27","2","Devastated","q27","10","Devastated","q27","0","Devastated","q27","1","Devastated","q27","3","Devastated","q27","0","Devastated","q27","9","Devastated","q27","6","Devastated","q27","6","Devastated","q27","0","Devastated","q27","7","Devastated","q27","10","Devastated","q27","2","Devastated","q27","8","Devastated","q27","9","Devastated","q27","10","Devastated","q27","6","Devastated","q27","10","Devastated","q27","10","Devastated","q27","7","Devastated","q27","10","Devastated","q27","8","Devastated","q27","8","Devastated","q27","8","Devastated","q27","8","Devastated","q27","2","Devastated","q27","Devastated","NULL","NULL","7","0","4","3","9","2","7","7","1","2","0","3","6","6","6","0","6","6","0","6","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"Ndim21a_q026_01_628","448","NULL","0","Apprehensive","q18","3","Apprehensive","q18","6","Apprehensive","q18","3","Apprehensive","q18","7","Apprehensive","q18","7","Apprehensive","q18","2","Apprehensive","q18","7","Apprehensive","q18","3","Apprehensive","q18","2","Apprehensive","q18","7","Apprehensive","q18","5","Apprehensive","q18","2","Apprehensive","q18","1","Apprehensive","q18","7","Apprehensive","q18","2","Apprehensive","q18","2","Apprehensive","q18","7","Apprehensive","q18","1","Apprehensive","q18","7","Apprehensive","q18","7","Apprehensive","q18","9","Apprehensive","q18","0","Apprehensive","q18","8","Apprehensive","q18","9","Apprehensive","q18","1","Devastated","q18","10","Apprehensive","q18","6","Apprehensive","q18","0","Apprehensive","q18","7","Apprehensive","q18","10","Apprehensive","q18","8","Apprehensive","q18","7","Apprehensive","q18","10","Apprehensive","q18","8","Apprehensive","q18","7","Apprehensive","q18","8","Apprehensive","q18","0","Apprehensive","q18","1","Apprehensive","q18","Apprehensive","NULL","NULL","1","0","0","2","8","2","3","8","1","6","0","3","3","1","4","6","3","3","9","6","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"Ndim21a_q026_01_628","449","NULL","8","Joyful","q179","10","Joyful","q179","10","Joyful","q179","10","Joyful","q179","8","Joyful","q179","10","Joyful","q179","7","Joyful","q179","10","Joyful","q179","8","Joyful","q179","8","Joyful","q179","9","Joyful","q179","9","Joyful","q179","1","Joyful","q179","8","Joyful","q179","2","Joyful","q179","6","Joyful","q179","9","Joyful","q179","10","Joyful","q179","3","Joyful","q179","10","Joyful","q179","8","Joyful","q179","10","Joyful","q179","3","Apprehensive","q179","10","Joyful","q179","0","Joyful","q179","9","Joyful","q179","2","Joyful","q179","7","Joyful","q179","10","Joyful","q179","9","Joyful","q179","9","Joyful","q179","10","Joyful","q179","7","Joyful","q179","9","Joyful","q179","0","Joyful","q179","10","Joyful","q179","0","Joyful","q179","0","Joyful","q179","0","Joyful","q179","Joyful","NULL","NULL","0","8","0","10","8","0","9","0","0","2","0","8","7","6","0","0","9","0","0","6","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"Ndim21a_q026_01_628","450","NULL","0","Hopeful","q154","8","Hopeful","q154","4","Hopeful","q154","3","Hopeful","q154","0","Hopeful","q154","3","Hopeful","q154","7","Hopeful","q154","0","Hopeful","q154","8","Hopeful","q154","10","Hopeful","q154","10","Hopeful","q154","9","Hopeful","q154","1","Hopeful","q154","1","Hopeful","q154","8","Hopeful","q154","0","Hopeful","q154","8","Hopeful","q154","8","Hopeful","q154","2","Hopeful","q154","2","Hopeful","q154","0","Hopeful","q154","3","Hopeful","q154","0","Hopeful","q154","0","Hopeful","q154","6","Hopeful","q154","10","Hopeful","q154","8","Hopeful","q154","8","Hopeful","q154","10","Hopeful","q154","10","Hopeful","q154","10","Hopeful","q154","10","Hopeful","q154","3","Joyful","q154","6","Hopeful","q154","2","Hopeful","q154","7","Hopeful","q154","6","Hopeful","q154","7","Hopeful","q154","7","Hopeful","q154","Hopeful","NULL","NULL","0","6","0","7","8","0","6","1","1","2","0","0","7","6","3","0","0","7","6","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"Ndim21a_q025_01_703","451","2014-03-30","3","Devastated","q26","5","Devastated","q26","5","Devastated","q26","3","Devastated","q26","6","Devastated","q26","4","Devastated","q26","3","Devastated","q26","7","Devastated","q26","5","Devastated","q26","4","Devastated","q26","6","Devastated","q26","5","Devastated","q26","9","Devastated","q26","3","Devastated","q26","8","Devastated","q26","5","Devastated","q26","5","Devastated","q26","3","Devastated","q26","5","Devastated","q26","4","Devastated","q26","5","Devastated","q26","4","Devastated","q26","3","Devastated","q26","5","Devastated","q26","5","Devastated","q26","5","Devastated","q26","8","Devastated","q26","7","Devastated","q26","7","Devastated","q26","3","Devastated","q26","7","Devastated","q26","7","Devastated","q26","5","Devastated","q26","7","Devastated","q26","8","Devastated","q26","5","Devastated","q26","5","Devastated","q26","7","Devastated","q26","2","Devastated","q26","Devastated","NULL","NULL","5","3","5","5","4","7","5","7","6","5","4","5","1","3","5","5","4","6","6","5","NULL","NULL","NULL","20","Male"," ","6","NULL","5","5","5","5"
"Ndim21a_q026_01_628","452","NULL","3","Disgusted","q48","2","Disgusted","q48","1","Disgusted","q48","7","Disgusted","q48","0","Disgusted","q48","2","Disgusted","q48","1","Disgusted","q48","6","Disgusted","q48","3","Disgusted","q48","2","Disgusted","q48","9","Disgusted","q48","3","Disgusted","q48","8","Disgusted","q48","3","Disgusted","q48","0","Hopeful","q48","0","Disgusted","q48","2","Disgusted","q48","2","Disgusted","q48","7","Disgusted","q48","6","Disgusted","q48","0","Disgusted","q48","3","Disgusted","q48","6","Disgusted","q48","2","Disgusted","q48","0","Disgusted","q48","8","Disgusted","q48","2","Disgusted","q48","1","Disgusted","q48","4","Disgusted","q48","8","Disgusted","q48","10","Disgusted","q48","2","Disgusted","q48","7","Disgusted","q48","2","Disgusted","q48","7","Disgusted","q48","2","Disgusted","q48","6","Disgusted","q48","5","Disgusted","q48","2","Disgusted","q48","Disgusted","NULL","NULL","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","6","6","1","6","8","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"Ndim21a_q022_01_399","453","2014-03-30","6","Devastated","q23","1","Devastated","q23","3","Devastated","q23","7","Devastated","q23","0","Devastated","q23","0","Devastated","q23","0","Devastated","q23","10","Devastated","q23","0","Devastated","q23","1","Devastated","q23","7","Devastated","q23","5","Devastated","q23","0","Devastated","q23","3","Devastated","q23","10","Devastated","q23","0","Devastated","q23","2","Devastated","q23","9","Devastated","q23","3","Devastated","q23","3","Devastated","q23","8","Devastated","q23","7","Devastated","q23","10","Devastated","q23","8","Devastated","q23","7","Devastated","q23","2","Devastated","q23","6","Devastated","q23","10","Devastated","q23","9","Devastated","q23","0","Devastated","q23","10","Devastated","q23","10","Devastated","q23","5","Devastated","q23","10","Devastated","q23","9","Devastated","q23","9","Devastated","q23","8","Devastated","q23","8","Devastated","q23","5","Devastated","q23","Devastated","NULL","NULL","6","0","8","0","0","10","0","7","5","5","0","0","0","0","6","6","4","8","5","4","NULL","NULL","NULL","29","Male"," ","7","NULL","2","2","7","3"
"Ndim21a_q026_01_628","454","NULL","3","Jealous","q86","3","Jealous","q86","3","Jealous","q86","3","Jealous","q86","10","Jealous","q86","2","Jealous","q86","0","Jealous","q86","9","Jealous","q86","2","Disgusted","q86","3","Jealous","q86","6","Jealous","q86","2","Jealous","q86","2","Jealous","q86","1","Jealous","q86","8","Jealous","q86","0","Jealous","q86","8","Jealous","q86","3","Jealous","q86","7","Jealous","q86","8","Jealous","q86","8","Jealous","q86","4","Jealous","q86","0","Jealous","q86","7","Jealous","q86","3","Jealous","q86","10","Jealous","q86","1","Jealous","q86","2","Jealous","q86","10","Jealous","q86","1","Jealous","q86","9","Jealous","q86","2","Jealous","q86","8","Jealous","q86","8","Jealous","q86","2","Jealous","q86","10","Jealous","q86","9","Jealous","q86","0","Jealous","q86","6","Jealous","q86","Jealous","NULL","NULL","6","0","8","1","3","0","0","4","0","0","8","2","1","0","2","6","8","6","6","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"Ndim21a_q026_01_628","455","2014-03-30","10","Impressed","q169","10","Impressed","q169","8","Impressed","q169","10","Impressed","q169","1","Impressed","q169","7","Impressed","q169","2","Impressed","q169","0","Impressed","q169","10","Impressed","q169","0","Impressed","q169","10","Impressed","q169","10","Impressed","q169","9","Impressed","q169","10","Jealous","q169","0","Impressed","q169","10","Impressed","q169","7","Impressed","q169","8","Impressed","q169","8","Impressed","q169","10","Impressed","q169","7","Impressed","q169","2","Impressed","q169","3","Impressed","q169","1","Impressed","q169","0","Impressed","q169","8","Impressed","q169","0","Impressed","q169","1","Impressed","q169","7","Impressed","q169","10","Impressed","q169","10","Impressed","q169","8","Impressed","q169","9","Impressed","q169","0","Impressed","q169","1","Impressed","q169","2","Impressed","q169","0","Impressed","q169","2","Impressed","q169","2","Impressed","q169","Impressed","NULL","NULL","0","7","0","6","7","0","8","0","0","6","0","6","8","6","0","0","10","0","0","6","NULL","NULL","NULL","25","Male"," ","8","NULL","1","1","10","1"
"Ndim21a_q024_01_479","456","NULL","6","Devastated","q25","0","Devastated","q25","0","Devastated","q25","0","Devastated","q25","8","Devastated","q25","10","Devastated","q25","0","Devastated","q25","10","Devastated","q25","0","Devastated","q25","0","Devastated","q25","1","Devastated","q25","4","Devastated","q25","9","Devastated","q25","0","Devastated","q25","0","Devastated","q25","0","Devastated","q25","10","Devastated","q25","10","Devastated","q25","0","Devastated","q25","2","Devastated","q25","0","Devastated","q25","10","Devastated","q25","10","Devastated","q25","6","Devastated","q25","10","Devastated","q25","1","Devastated","q25","10","Devastated","q25","10","Devastated","q25","8","Devastated","q25","10","Devastated","q25","10","Devastated","q25","10","Devastated","q25","5","Devastated","q25","8","Devastated","q25","10","Devastated","q25","10","Devastated","q25","10","Devastated","q25","7","Devastated","q25","10","Devastated","q25","Devastated","NULL","NULL","0","0","10","0","0","10","1","9","0","0","0","0","0","0","10","6","0","7","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"Ndim21a_q021_02_208","457","NULL","0","Devastated","q22","0","Devastated","q22","0","Devastated","q22","0","Devastated","q22","0","Devastated","q22","0","Devastated","q22","0","Devastated","q22","10","Devastated","q22","0","Devastated","q22","0","Devastated","q22","5","Devastated","q22","5","Devastated","q22","9","Devastated","q22","5","Devastated","q22","10","Devastated","q22","0","Devastated","q22","0","Devastated","q22","4","Devastated","q22","6","Devastated","q22","4","Devastated","q22","0","Devastated","q22","10","Devastated","q22","10","Devastated","q22","0","Devastated","q22","10","Devastated","q22","10","Devastated","q22","3","Devastated","q22","10","Devastated","q22","8","Devastated","q22","10","Devastated","q22","10","Devastated","q22","10","Devastated","q22","0","Devastated","q22","9","Devastated","q22","10","Devastated","q22","10","Devastated","q22","7","Devastated","q22","0","Devastated","q22","0","Devastated","q22","Devastated","NULL","NULL","6","0","9","0","0","10","0","6","6","4","0","0","0","0","4","6","6","8","6","8","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"Ndim21a_q024_01_479","458","NULL","6","Apprehensive","q12","1","Devastated","q12","2","Apprehensive","q12","6","Apprehensive","q12","8","Apprehensive","q12","6","Apprehensive","q12","6","Apprehensive","q12","6","Apprehensive","q12","2","Apprehensive","q12","2","Apprehensive","q12","5","Apprehensive","q12","1","Apprehensive","q12","3","Apprehensive","q12","5","Apprehensive","q12","7","Apprehensive","q12","3","Apprehensive","q12","2","Apprehensive","q12","3","Apprehensive","q12","7","Apprehensive","q12","7","Apprehensive","q12","9","Apprehensive","q12","8","Apprehensive","q12","2","Apprehensive","q12","8","Apprehensive","q12","8","Apprehensive","q12","3","Apprehensive","q12","9","Apprehensive","q12","8","Apprehensive","q12","7","Apprehensive","q12","9","Apprehensive","q12","10","Apprehensive","q12","9","Apprehensive","q12","5","Apprehensive","q12","7","Apprehensive","q12","4","Apprehensive","q12","9","Apprehensive","q12","6","Apprehensive","q12","7","Apprehensive","q12","3","Apprehensive","q12","Apprehensive","NULL","NULL","7","0","5","0","0","8","1","8","5","8","2","0","0","0","7","6","0","7","6","8","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"Ndim21a_q021_02_208","459","NULL","0","Content","q130","10","Content","q130","10","Content","q130","10","Content","q130","0","Content","q130","0","Content","q130","2","Content","q130","0","Content","q130","9","Content","q130","5","Content","q130","7","Content","q130","5","Content","q130","6","Content","q130","2","Devastated","q130","7","Content","q130","0","Content","q130","5","Content","q130","5","Content","q130","8","Content","q130","10","Content","q130","0","Content","q130","1","Content","q130","6","Content","q130","7","Content","q130","4","Content","q130","9","Content","q130","4","Content","q130","3","Content","q130","4","Content","q130","10","Content","q130","10","Content","q130","8","Content","q130","8","Content","q130","0","Content","q130","10","Content","q130","9","Content","q130","5","Content","q130","6","Content","q130","3","Content","q130","Content","NULL","NULL","0","10","5","10","5","0","7","0","0","0","0","10","10","10","0","0","5","0","0","7","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"Ndim21a_q024_01_479","460","NULL","3","Impressed","q161","7","Impressed","q161","5","Impressed","q161","5","Impressed","q161","9","Apprehensive","q161","9","Impressed","q161","0","Impressed","q161","10","Impressed","q161","2","Impressed","q161","5","Impressed","q161","5","Impressed","q161","6","Impressed","q161","6","Impressed","q161","5","Impressed","q161","6","Impressed","q161","1","Impressed","q161","9","Impressed","q161","5","Impressed","q161","4","Impressed","q161","8","Impressed","q161","7","Impressed","q161","8","Impressed","q161","2","Impressed","q161","9","Impressed","q161","4","Impressed","q161","1","Impressed","q161","3","Impressed","q161","8","Impressed","q161","9","Impressed","q161","1","Impressed","q161","10","Impressed","q161","10","Impressed","q161","5","Impressed","q161","8","Impressed","q161","9","Impressed","q161","8","Impressed","q161","6","Impressed","q161","1","Impressed","q161","6","Impressed","q161","Impressed","NULL","NULL","0","0","0","7","6","0","7","0","0","0","2","6","7","6","0","0","3","0","0","7","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"Ndim21a_q021_02_208","461","NULL","1","Furious","q70","0","Furious","q70","0","Furious","q70","0","Furious","q70","8","Furious","q70","9","Content","q70","0","Furious","q70","3","Furious","q70","1","Furious","q70","6","Furious","q70","1","Furious","q70","4","Furious","q70","6","Furious","q70","8","Furious","q70","7","Furious","q70","6","Furious","q70","9","Furious","q70","3","Furious","q70","6","Furious","q70","6","Furious","q70","6","Furious","q70","8","Furious","q70","3","Furious","q70","9","Furious","q70","6","Furious","q70","3","Furious","q70","8","Furious","q70","7","Furious","q70","8","Furious","q70","7","Furious","q70","10","Furious","q70","9","Furious","q70","0","Furious","q70","6","Furious","q70","9","Furious","q70","8","Furious","q70","5","Furious","q70","4","Furious","q70","6","Furious","q70","Furious","NULL","NULL","4","4","4","1","1","4","1","7","10","2","0","1","1","2","4","9","1","10","9","7","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"Ndim21a_q023_01_740","462","2014-03-30","7","Devastated","q24","2","Devastated","q24","5","Devastated","q24","10","Devastated","q24","0","Devastated","q24","0","Devastated","q24","0","Devastated","q24","10","Devastated","q24","0","Devastated","q24","0","Devastated","q24","10","Devastated","q24","5","Devastated","q24","8","Devastated","q24","9","Devastated","q24","10","Devastated","q24","10","Devastated","q24","6","Devastated","q24","9","Devastated","q24","10","Devastated","q24","8","Devastated","q24","6","Devastated","q24","10","Devastated","q24","0","Devastated","q24","7","Devastated","q24","10","Devastated","q24","0","Devastated","q24","7","Devastated","q24","7","Devastated","q24","10","Devastated","q24","8","Devastated","q24","10","Devastated","q24","10","Devastated","q24","5","Devastated","q24","10","Devastated","q24","10","Devastated","q24","9","Devastated","q24","5","Devastated","q24","7","Devastated","q24","5","Devastated","q24","Devastated","NULL","NULL","5","1","5","6","4","6","0","8","5","5","1","0","5","0","6","5","5","8","6","6","NULL","NULL","USA","60","Male"," ","7","NULL","3","4","6","7"
"Ndim21a_q021_02_208","463","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
